TIME,price,volume,CNT,volbar,ema_price,VWAP
2014-01-06 14:01:29.719,97.57392,456,4,7108,97.57616,97.57502
2014-01-06 14:06:29.719,97.52772,1682,7,1682,97.53014,97.53614
2014-01-06 14:11:29.719,97.53304,1461,1,2551,97.53289,97.53316
2014-01-06 14:16:29.719,97.60823,34,4,2390,97.60446,97.60428
2014-01-06 14:21:29.719,97.66041,1085,2,6273,97.65761,97.6593
2014-01-06 14:26:29.719,97.67636,1145,7,2660,97.67542,97.67453
2014-01-06 14:31:29.719,97.52925,1006,2,1006,97.53656,97.54799
2014-01-06 14:36:29.719,97.47848,2407,1,5759,97.48138,97.47917
2014-01-06 14:41:29.719,97.42961,2723,3,3095,97.43219,97.43386
2014-01-06 14:46:29.719,97.49293,626,2,4217,97.48989,97.49065
2014-01-06 14:51:29.719,97.45385,1228,3,2823,97.45565,97.4565
2014-01-06 14:56:29.719,97.61199,315,3,5566,97.60417,97.60785
2014-01-06 15:01:29.719,97.64136,1912,4,4436,97.6395,97.63933
2014-01-06 15:06:29.719,97.68733,1165,2,15580,97.68494,97.68662
2014-01-06 15:11:29.719,97.60378,981,7,3054,97.60784,97.62082
2014-01-06 15:16:29.719,97.62009,43,2,43,97.61948,97.62069
2014-01-06 15:21:29.719,97.66664,646,1,1473,97.66428,97.66628
2014-01-06 15:26:29.719,97.71969,283,3,2241,97.71692,97.71798
2014-01-06 15:31:29.719,97.64513,1488,3,10880,97.64872,97.6459
2014-01-06 15:36:29.719,97.69332,222,5,222,97.69109,97.65954
2014-01-06 15:41:29.719,97.78211,481,1,2844,97.77756,97.78047
2014-01-06 15:46:29.719,97.6425,1621,2,3872,97.64925,97.64745
2014-01-06 15:51:29.719,97.5941,2362,5,4389,97.59686,97.59644
2014-01-06 15:56:29.719,97.68981,1013,3,5345,97.68516,97.68597
2014-01-06 16:01:29.719,97.76351,141,4,3351,97.75959,97.75756
2014-01-06 16:06:29.719,97.70927,130,3,3150,97.71179,97.7119
2014-01-06 16:11:29.719,97.66753,689,2,7247,97.66974,97.66853
2014-01-06 16:16:29.719,97.53644,98,6,4295,97.5431,97.54693
2014-01-06 16:21:29.719,97.53687,209,5,5992,97.53718,97.53724
2014-01-06 16:26:29.719,97.578,1605,5,3714,97.57596,97.57485
2014-01-06 16:31:29.719,97.53159,1072,3,1072,97.53381,97.53843
2014-01-06 16:36:29.719,97.52929,1796,1,4370,97.52952,97.52942
2014-01-06 16:41:29.719,97.64272,1413,3,7377,97.63706,97.63941
2014-01-06 16:46:29.719,97.78428,565,3,8108,97.77692,97.7778
2014-01-06 16:51:29.719,97.66391,2317,6,2317,97.66956,97.68154
2014-01-06 16:56:29.719,97.6654,2021,1,11200,97.6656,97.66559
2014-01-06 17:01:29.719,97.72479,116,7,116,97.72183,97.67565
2014-01-06 17:06:29.719,97.74785,1755,1,3011,97.74655,97.74704
2014-01-06 17:11:29.719,97.69924,413,2,9223,97.7016,97.70001
2014-01-06 17:16:29.719,97.69599,2284,4,2901,97.69627,97.69655
2014-01-06 17:21:29.719,97.67315,1159,2,6164,97.6743,97.67377
2014-01-06 17:26:29.719,97.54772,559,4,1286,97.55405,97.57263
2014-01-06 17:31:29.719,97.64169,638,2,638,97.63731,97.63398
2014-01-06 17:36:29.719,97.69094,311,1,2344,97.68826,97.69008
2014-01-06 17:41:29.719,97.77964,1385,3,3881,97.77507,97.77698
2014-01-06 17:46:29.719,97.84775,1278,3,2511,97.84412,97.84253
2014-01-06 17:51:29.719,97.72787,610,2,3065,97.73368,97.73272
2014-01-06 17:56:29.719,97.55234,393,3,6341,97.56141,97.55678
2014-01-06 18:01:29.719,97.60598,987,5,2710,97.60375,97.60071
2014-01-06 18:06:29.719,97.54256,163,2,1484,97.54562,97.54796
2014-01-06 18:11:29.719,97.61344,1247,2,8665,97.61005,97.61283
2014-01-06 18:16:29.719,97.48494,1260,5,3282,97.49119,97.49997
2014-01-06 18:21:29.719,97.47194,1614,6,3450,97.4729,97.47337
2014-01-06 18:26:29.719,97.51125,1305,2,2401,97.50933,97.50858
2014-01-06 18:31:29.719,97.4654,1096,2,1096,97.4676,97.46996
2014-01-06 18:36:29.719,97.40648,1464,1,3036,97.40953,97.40773
2014-01-06 18:41:29.719,97.3393,2002,3,2667,97.34281,97.34305
2014-01-06 18:46:29.719,97.09233,665,2,665,97.10486,97.13622
2014-01-06 18:51:29.719,97.07546,936,1,3803,97.07693,97.0761
2014-01-06 18:56:29.719,97.11844,1211,4,5713,97.11637,97.11706
2014-01-06 19:01:29.719,97.232,3609,4,5776,97.22621,97.22641
2014-01-06 19:06:29.719,97.03437,1094,4,5168,97.04396,97.04502
2014-01-06 19:11:29.719,97.04311,308,4,0,97.04315,97.04502
2014-01-06 19:16:29.719,97.04311,308,0,969,97.04311,97.04314
2014-01-06 19:21:29.719,97.02968,1049,2,3637,97.03035,97.02986
2014-01-06 19:26:29.719,97.13406,354,4,3050,97.12887,97.12812
2014-01-06 19:31:29.719,97.03077,7041,3,15312,97.03568,97.03179
2014-01-06 19:36:29.719,96.98857,2226,4,3343,96.99093,96.99669
2014-01-06 19:41:29.719,96.98995,1278,2,1290,96.99,96.99088
2014-01-06 19:46:29.719,97.00576,594,2,594,97.00498,97.0041
2014-01-06 19:51:29.719,96.91719,140,1,1887,96.92158,96.9187
2014-01-06 19:56:29.719,96.8092,4504,2,5475,96.81482,96.81109
2014-01-06 20:01:29.719,96.85516,312,3,784,96.85314,96.8436
2014-01-06 20:06:29.719,96.85962,105,3,1274,96.8593,96.85898
2014-01-06 20:11:29.719,96.88228,441,3,441,96.88113,96.87923
2014-01-06 20:16:29.719,96.94587,809,1,5437,96.94263,96.94556
2014-01-06 20:21:29.719,97.04392,627,3,1973,97.03885,97.03196
2014-01-06 20:26:29.719,97.09485,2979,3,7503,97.09205,97.09392
2014-01-06 20:31:29.719,97.14501,1083,3,0,97.14236,97.09392
2014-01-06 20:36:29.719,97.14501,1083,0,1550,97.14488,97.14439
2014-01-06 20:41:29.719,97.15268,602,2,3721,97.15229,97.15251
2014-01-06 20:46:29.719,97.12824,53,4,1727,97.12945,97.13065
2014-01-06 20:51:29.719,97.09731,985,4,8396,97.09892,97.09769
2014-01-06 20:56:29.719,97.09168,1755,4,2803,97.09204,97.09247
2014-01-06 21:01:29.719,97.08758,895,3,2032,97.08781,97.08794
2014-01-06 21:06:29.719,97.09661,467,2,3605,97.09617,97.09636
2014-01-06 21:11:29.719,97.12466,2024,3,2112,97.12323,97.12237
2014-01-06 21:16:29.719,97.14722,921,2,2924,97.14602,97.14628
2014-01-06 21:21:29.719,97.0709,1223,2,8262,97.07466,97.07227
2014-01-06 21:26:29.719,97.21951,1676,6,3482,97.21226,97.20363
2014-01-06 21:31:29.719,97.18283,53,4,2033,97.1843,97.18465
2014-01-06 21:36:29.719,97.12286,297,3,0,97.12593,97.18465
2014-01-06 21:41:29.719,97.12286,297,0,1267,97.12301,97.12313
2014-01-06 21:46:29.719,96.83432,1885,3,6850,96.84875,96.83698
2014-01-06 21:51:29.719,96.9626,36,3,732,96.95691,96.92231
2014-01-06 21:56:29.719,96.98628,1120,2,5950,96.98481,96.98571
2014-01-06 22:01:29.719,97.18268,1044,2,5508,97.17278,97.1725
2014-01-06 22:06:29.719,97.11584,1625,5,5830,97.11869,97.11853
2014-01-06 22:11:29.719,97.19852,314,4,732,97.19453,97.17494
2014-01-06 22:16:29.719,97.08237,1926,2,3423,97.08797,97.08375
2014-01-06 22:21:29.719,97.07925,246,3,720,97.07969,97.08013
2014-01-06 22:26:29.719,97.16787,322,2,692,97.16346,97.16255
2014-01-06 22:31:29.719,97.15849,2478,2,3622,97.15874,97.15853
2014-01-06 22:36:29.719,97.1766,1622,2,6462,97.17571,97.17611
2014-01-06 22:41:29.719,97.16891,810,4,1730,97.16925,97.17007
2014-01-06 22:46:29.719,97.18805,173,3,173,97.18711,97.18134
2014-01-06 22:51:29.719,97.14529,3806,1,0,97.14738,97.18134
2014-01-06 22:56:29.719,97.14529,3806,0,3806,97.14539,97.1453
2014-01-06 23:01:29.719,97.05548,1084,1,3064,97.05997,97.06073
2014-01-06 23:06:29.719,97.20451,441,2,1663,97.19728,97.19169
2014-01-06 23:11:29.719,97.14806,322,3,8314,97.15052,97.14854
2014-01-06 23:16:29.719,97.10217,629,7,2601,97.10459,97.10862
2014-01-06 23:21:29.719,97.08268,1282,3,1879,97.08377,97.08461
2014-01-06 23:26:29.719,97.246,71,2,1189,97.23789,97.23331
2014-01-06 23:31:29.719,97.20362,378,2,378,97.20534,97.20795
2014-01-06 23:36:29.719,97.23449,2547,1,7492,97.23303,97.23441
2014-01-06 23:41:29.719,97.32915,96,7,4104,97.32434,97.3212
2014-01-06 23:46:29.719,97.48203,815,5,815,97.47415,97.44736
2014-01-06 23:51:29.719,97.36667,630,1,630,97.37205,97.37282
2014-01-06 23:56:29.719,97.41275,1871,1,1871,97.41072,97.41204
2014-01-07 00:01:29.719,97.40948,1402,1,3532,97.40954,97.40955
2014-01-07 00:06:29.719,97.40018,2049,3,2456,97.40065,97.40083
2014-01-07 00:11:29.719,97.50454,32,2,4122,97.49935,97.50133
2014-01-07 00:16:29.719,97.42747,1787,6,2595,97.43106,97.43306
2014-01-07 00:21:29.719,97.38223,1831,2,0,97.38467,97.43306
2014-01-07 00:26:29.719,97.38223,1831,0,5459,97.38235,97.38229
2014-01-07 00:31:29.719,97.4343,1062,2,1062,97.4317,97.42365
2014-01-07 00:36:29.719,97.20778,255,1,255,97.21898,97.25257
2014-01-07 00:41:29.719,97.2058,505,1,669,97.20646,97.2069
2014-01-07 00:46:29.719,97.16351,228,2,1607,97.16566,97.16441
2014-01-07 00:51:29.719,97.17744,1210,7,4361,97.17685,97.1772
2014-01-07 00:56:29.719,97.33476,384,4,972,97.32686,97.30545
2014-01-07 01:01:29.719,97.299,2623,2,3784,97.3004,97.2991
2014-01-07 01:06:29.719,97.23682,675,3,675,97.24,97.25062
2014-01-07 01:11:29.719,97.31218,1742,1,1742,97.30857,97.31068
2014-01-07 01:16:29.719,97.24064,929,1,5199,97.24403,97.24182
2014-01-07 01:21:29.719,97.18458,103,4,3024,97.18756,97.18919
2014-01-07 01:26:29.719,96.98335,75,4,5656,96.99356,96.98916
2014-01-07 01:31:29.719,96.96794,495,6,0,96.96922,96.98916
2014-01-07 01:36:29.719,96.96794,495,0,4884,96.96801,96.96801
2014-01-07 01:41:29.719,96.99773,879,3,3066,96.99625,96.99553
2014-01-07 01:46:29.719,97.05306,1679,4,4756,97.05022,97.05113
2014-01-07 01:51:29.719,97.02486,1430,3,1430,97.02613,97.02872
2014-01-07 01:56:29.719,97.12437,267,1,5679,97.11945,97.12298
2014-01-07 02:01:29.719,97.30284,1694,4,4311,97.29367,97.29157
2014-01-07 02:06:29.719,97.27978,4248,3,7498,97.28048,97.28013
2014-01-07 02:11:29.719,97.33429,2781,2,6049,97.3316,97.33104
2014-01-07 02:16:29.719,97.20119,78,2,78,97.20771,97.30571
2014-01-07 02:21:29.719,97.1597,343,1,2993,97.1621,97.16067
2014-01-07 02:26:29.719,97.15513,4606,5,4694,97.15548,97.1553
2014-01-07 02:31:29.719,97.16831,1500,2,14367,97.16767,97.16809
2014-01-07 02:36:29.719,97.11006,1683,7,4518,97.11294,97.11813
2014-01-07 02:41:29.719,97.03853,550,3,3398,97.04225,97.04423
2014-01-07 02:46:29.719,97.05518,108,3,886,97.05454,97.05331
2014-01-07 02:51:29.719,97.0612,753,2,4461,97.06086,97.0611
2014-01-07 02:56:29.719,96.9702,50,4,562,96.97473,96.99625
2014-01-07 03:01:29.719,96.9393,1687,2,6435,96.94107,96.93965
2014-01-07 03:06:29.719,97.13456,297,5,380,97.12489,97.0449
2014-01-07 03:11:29.719,97.12737,274,2,2043,97.12725,97.12598
2014-01-07 03:16:29.719,96.95352,1375,2,3490,96.96221,96.95851
2014-01-07 03:21:29.719,97.02722,1133,3,3844,97.02397,97.02415
2014-01-07 03:26:29.719,96.89548,1462,4,9082,96.9019,96.89826
2014-01-07 03:31:29.719,96.77585,3176,5,6970,96.78216,96.7835
2014-01-07 03:36:29.719,96.86828,347,4,5791,96.86397,96.86317
2014-01-07 03:41:29.719,96.86739,235,4,3531,96.86722,96.86705
2014-01-07 03:46:29.719,96.99864,12,3,12,96.99207,96.8748
2014-01-07 03:51:29.719,96.93447,1697,1,4165,96.93735,96.93433
2014-01-07 03:56:29.719,97.00679,429,2,2047,97.00332,97.00008
2014-01-07 04:01:29.719,97.15689,522,3,1969,97.14921,97.14839
2014-01-07 04:06:29.719,97.22159,96,2,2011,97.21797,97.21798
2014-01-07 04:11:29.719,97.24872,949,2,3883,97.24718,97.2479
2014-01-07 04:16:29.719,97.04834,1244,2,3417,97.05828,97.05934
2014-01-07 04:21:29.719,96.983,257,4,5843,96.98677,96.9853
2014-01-07 04:26:29.719,96.85723,67,4,67,96.86371,96.96199
2014-01-07 04:31:29.719,96.84069,2611,1,0,96.84184,96.96199
2014-01-07 04:36:29.719,96.84069,2611,0,5506,96.84075,96.84071
2014-01-07 04:41:29.719,96.91153,683,5,6229,96.908,96.90854
2014-01-07 04:46:29.719,96.95188,921,3,1238,96.94968,96.94286
2014-01-07 04:51:29.719,97.05696,541,2,541,97.05159,97.04255
2014-01-07 04:56:29.719,96.98621,653,1,3034,96.98948,96.98678
2014-01-07 05:01:29.719,96.99512,1231,3,6627,96.99484,96.99494
2014-01-07 05:06:29.719,96.95064,649,3,0,96.95285,96.99494
2014-01-07 05:11:29.719,96.95064,649,0,3118,96.95075,96.95088
2014-01-07 05:16:29.719,96.79329,1677,4,5458,96.80116,96.79769
2014-01-07 05:21:29.719,96.78492,421,3,5429,96.78573,96.78555
2014-01-07 05:26:29.719,96.89483,1247,6,1247,96.88938,96.87447
2014-01-07 05:31:29.719,96.89191,1571,1,5834,96.89178,96.89168
2014-01-07 05:36:29.719,96.89697,1053,4,5832,96.89671,96.89672
2014-01-07 05:41:29.719,97.02104,790,6,1393,97.01482,96.99862
2014-01-07 05:46:29.719,96.99264,1319,2,7817,96.99375,96.99271
2014-01-07 05:51:29.719,96.8324,1749,3,1749,96.84046,96.86194
2014-01-07 05:56:29.719,97.06423,506,1,7837,97.05304,97.0615
2014-01-07 06:01:29.719,97.00303,875,6,4670,97.00553,97.00761
2014-01-07 06:06:29.719,96.84453,1538,6,1538,96.85258,96.8676
2014-01-07 06:11:29.719,96.81779,1897,1,1897,96.81953,96.82003
2014-01-07 06:16:29.719,96.90454,1355,1,1498,96.90029,96.89929
2014-01-07 06:21:29.719,96.95589,177,2,2858,96.95311,96.95436
2014-01-07 06:26:29.719,96.993,956,4,1769,96.991,96.99003
2014-01-07 06:31:29.719,96.90318,2218,2,6007,96.90757,96.90454
2014-01-07 06:36:29.719,96.95547,192,4,4968,96.95308,96.95253
2014-01-07 06:41:29.719,96.83992,821,4,1052,96.84558,96.86249
2014-01-07 06:46:29.719,96.78009,596,2,2472,96.78337,96.78223
2014-01-07 06:51:29.719,96.72499,934,2,3245,96.72791,96.72714
2014-01-07 06:56:29.719,96.76073,2177,4,3744,96.75908,96.75928
2014-01-07 07:01:29.719,96.6728,118,3,552,96.67711,96.69543
2014-01-07 07:06:29.719,96.55,348,3,4622,96.55636,96.55117
2014-01-07 07:11:29.719,96.37996,624,5,3873,96.38878,96.38968
2014-01-07 07:16:29.719,96.51959,1011,5,1247,96.51305,96.50123
2014-01-07 07:21:29.719,96.42534,2597,2,4940,96.42972,96.42644
2014-01-07 07:26:29.719,96.43721,847,5,847,96.43684,96.43475
2014-01-07 07:31:29.719,96.53151,670,1,6693,96.52678,96.53073
2014-01-07 07:36:29.719,96.68219,257,3,1435,96.67442,96.65336
2014-01-07 07:41:29.719,96.51367,3007,4,3007,96.52171,96.51767
2014-01-07 07:46:29.719,96.40723,2166,1,4070,96.41296,96.41128
2014-01-07 07:51:29.719,96.53341,1345,3,4289,96.52739,96.52768
2014-01-07 07:56:29.719,96.54126,154,4,2386,96.54057,96.54009
2014-01-07 08:01:29.719,96.60164,1567,3,5281,96.59859,96.60016
2014-01-07 08:06:29.719,96.67404,572,4,1080,96.67027,96.65924
2014-01-07 08:11:29.719,96.73819,1950,2,4367,96.7348,96.73699
2014-01-07 08:16:29.719,96.67186,710,4,2357,96.67501,96.67746
2014-01-07 08:21:29.719,96.58276,329,3,2445,96.58738,96.58751
2014-01-07 08:26:29.719,96.68066,533,2,3875,96.676,96.67767
2014-01-07 08:31:29.719,96.75583,2072,2,5020,96.75184,96.75283
2014-01-07 08:36:29.719,96.85435,131,4,2597,96.84923,96.84508
2014-01-07 08:41:29.719,96.94193,1546,2,2068,96.9373,96.93567
2014-01-07 08:46:29.719,97.04329,168,2,2356,97.03799,97.03846
2014-01-07 08:51:29.719,96.96724,5112,3,11481,96.97077,96.96799
2014-01-07 08:56:29.719,96.96615,93,4,3494,96.96639,96.96642
2014-01-07 09:01:29.719,97.03086,278,6,917,97.02764,97.01915
2014-01-07 09:06:29.719,97.02033,85,3,3094,97.0207,97.02031
2014-01-07 09:11:29.719,97.23061,390,4,390,97.22012,97.17011
2014-01-07 09:16:29.719,97.24268,930,1,4905,97.24155,97.24228
2014-01-07 09:21:29.719,97.1364,25,5,25,97.14166,97.23254
2014-01-07 09:26:29.719,97.09242,1835,1,1835,97.09488,97.09345
2014-01-07 09:31:29.719,97.11333,1588,1,7023,97.11241,97.11307
2014-01-07 09:36:29.719,97.2175,374,9,738,97.21224,97.18353
2014-01-07 09:41:29.719,97.24076,1546,2,0,97.23934,97.18353
2014-01-07 09:46:29.719,97.24076,1546,0,3428,97.24069,97.24072
2014-01-07 09:51:29.719,97.21373,777,3,777,97.21507,97.21861
2014-01-07 09:56:29.719,97.20144,171,1,171,97.20212,97.20517
2014-01-07 10:01:29.719,97.1628,2849,1,7202,97.16477,97.16287
2014-01-07 10:06:29.719,96.98981,396,4,5228,96.99856,97.00098
2014-01-07 10:11:29.719,96.9404,3411,3,3411,96.9433,96.94498
2014-01-07 10:16:29.719,96.89182,1248,1,3395,96.89439,96.89456
2014-01-07 10:21:29.719,96.97668,485,4,1099,96.97256,96.96518
2014-01-07 10:26:29.719,96.98823,63,3,63,96.98745,96.97662
2014-01-07 10:31:29.719,97.01115,226,1,4718,97.00997,97.01111
2014-01-07 10:36:29.719,97.03425,1939,4,2333,97.03304,97.03213
2014-01-07 10:41:29.719,97.03449,2274,2,6098,97.03442,97.03444
2014-01-07 10:46:29.719,97.11734,3277,2,3609,97.11319,97.11076
2014-01-07 10:51:29.719,97.12351,1023,2,0,97.12299,97.11076
2014-01-07 10:56:29.719,97.12351,1023,0,8365,97.12348,97.12349
2014-01-07 11:01:29.719,97.13559,1057,5,7470,97.13498,97.13494
2014-01-07 11:06:29.719,97.2015,614,4,3377,97.19817,97.19454
2014-01-07 11:11:29.719,97.18749,288,4,972,97.18803,97.18864
2014-01-07 11:16:29.719,97.38518,736,2,7630,97.37532,97.3837
2014-01-07 11:21:29.719,97.46431,3143,4,3143,97.45986,97.45553
2014-01-07 11:26:29.719,97.4396,372,1,3397,97.44061,97.44038
2014-01-07 11:31:29.719,97.42501,1899,3,3928,97.42579,97.42568
2014-01-07 11:36:29.719,97.41619,597,3,8919,97.41667,97.41641
2014-01-07 11:41:29.719,97.34978,2014,7,3093,97.35312,97.35834
2014-01-07 11:46:29.719,97.43702,586,3,1899,97.43283,97.4303
2014-01-07 11:51:29.719,97.41387,769,3,8076,97.41481,97.41407
2014-01-07 11:56:29.719,97.44824,303,5,1020,97.44657,97.43846
2014-01-07 12:01:29.719,97.50572,442,2,2314,97.50277,97.50371
2014-01-07 12:06:29.719,97.56455,1294,4,1294,97.56146,97.55942
2014-01-07 12:11:29.719,97.6051,1257,1,3057,97.60292,97.60407
2014-01-07 12:16:29.719,97.57992,315,5,406,97.58107,97.58664
2014-01-07 12:21:29.719,97.55718,1234,2,1234,97.55838,97.55784
2014-01-07 12:26:29.719,97.68951,573,1,0,97.68296,97.55784
2014-01-07 12:31:29.719,97.68951,573,0,0,97.68919,97.55784
2014-01-07 12:36:29.719,97.68951,573,0,3843,97.6895,97.68951
2014-01-07 12:41:29.719,97.71487,295,4,1882,97.7136,97.71252
2014-01-07 12:46:29.719,97.7002,1886,3,3809,97.70087,97.70053
2014-01-07 12:51:29.719,97.61461,748,4,4108,97.61892,97.61851
2014-01-07 12:56:29.719,97.58699,309,4,608,97.58858,97.59523
2014-01-07 13:01:29.719,97.6145,4374,2,7908,97.6132,97.6144
2014-01-07 13:06:29.719,97.57778,1408,2,2064,97.57955,97.58369
2014-01-07 13:11:29.719,97.72432,563,2,0,97.71708,97.58369
2014-01-07 13:16:29.719,97.72432,563,0,1168,97.72396,97.72358
2014-01-07 13:21:29.719,97.8615,1381,2,0,97.85463,97.72358
2014-01-07 13:26:29.719,97.8615,1381,0,4522,97.86116,97.86141
2014-01-07 13:31:29.719,97.79193,730,3,858,97.79539,97.80643
2014-01-07 13:36:29.719,97.76922,858,3,1620,97.77053,97.77042
2014-01-07 13:41:29.719,97.7877,763,2,8658,97.78684,97.78753
2014-01-07 13:46:29.719,97.7522,811,4,2612,97.75394,97.75727
2014-01-07 13:51:29.719,97.69569,1236,4,6870,97.69861,97.69703
2014-01-07 13:56:29.719,97.59426,768,5,4816,97.59947,97.60124
2014-01-07 14:01:29.719,97.63024,67,4,3746,97.62871,97.62837
2014-01-07 14:06:29.719,97.46448,540,4,9737,97.47269,97.46778
2014-01-07 14:11:29.719,97.60762,1508,9,6206,97.60088,97.59726
2014-01-07 14:16:29.719,97.67741,1922,5,7959,97.67358,97.67417
2014-01-07 14:21:29.719,97.75324,141,5,1483,97.74926,97.73596
2014-01-07 14:26:29.719,97.70263,782,4,4547,97.70496,97.70331
2014-01-07 14:31:29.719,97.69466,348,3,0,97.69518,97.70331
2014-01-07 14:36:29.719,97.69466,348,0,348,97.69469,97.69494
2014-01-07 14:41:29.719,97.84976,583,1,2417,97.84201,97.84862
2014-01-07 14:46:29.719,97.91109,356,2,1294,97.90763,97.90571
2014-01-07 14:51:29.719,98.03971,2416,3,8600,98.0331,98.03861
2014-01-07 14:56:29.719,98.35293,577,5,2608,98.33694,98.30813
2014-01-07 15:01:29.719,98.38969,715,4,715,98.38705,98.37538
2014-01-07 15:06:29.719,98.2897,640,1,640,98.29456,98.29513
2014-01-07 15:11:29.719,98.21062,789,1,4790,98.21482,98.21122
2014-01-07 15:16:29.719,98.19677,399,7,579,98.19767,98.20102
2014-01-07 15:21:29.719,98.23212,379,2,4310,98.2304,98.23183
2014-01-07 15:26:29.719,98.31145,2384,3,3056,98.3074,98.30616
2014-01-07 15:31:29.719,98.20919,1971,3,2866,98.2141,98.21442
2014-01-07 15:36:29.719,98.03289,2005,3,3059,98.04195,98.04145
2014-01-07 15:41:29.719,98.01041,93,2,1102,98.01199,98.01436
2014-01-07 15:46:29.719,98.11651,2561,2,6924,98.11128,98.11559
2014-01-07 15:51:29.719,98.20703,3430,5,5777,98.20225,98.20182
2014-01-07 15:56:29.719,98.36465,537,3,537,98.35653,98.3055
2014-01-07 16:01:29.719,98.37707,1591,1,4525,98.37604,98.37641
2014-01-07 16:06:29.719,98.31575,1185,5,1185,98.31876,98.32555
2014-01-07 16:11:29.719,98.27614,391,1,2127,98.27827,98.27772
2014-01-07 16:16:29.719,98.26206,481,4,481,98.26287,98.26497
2014-01-07 16:21:29.719,98.02972,240,1,798,98.04138,98.03812
2014-01-07 16:26:29.719,98.12125,230,2,3586,98.11726,98.12031
2014-01-07 16:31:29.719,98.18742,632,5,2245,98.18391,98.1824
2014-01-07 16:36:29.719,98.21872,2140,2,3619,98.21698,98.21754
2014-01-07 16:41:29.719,98.12425,104,2,921,98.12889,98.14
2014-01-07 16:46:29.719,98.15098,153,2,4947,98.14988,98.15086
2014-01-07 16:51:29.719,98.3069,44,5,0,98.29905,98.15086
2014-01-07 16:56:29.719,98.3069,44,0,2111,98.30651,98.30598
2014-01-07 17:01:29.719,98.1301,170,3,5190,98.13892,98.13363
2014-01-07 17:06:29.719,98.14037,1507,3,9147,98.1403,98.14018
2014-01-07 17:11:29.719,98.23301,131,8,226,98.22837,98.1703
2014-01-07 17:16:29.719,98.28688,1867,2,6535,98.28396,98.28627
2014-01-07 17:21:29.719,98.17178,1897,3,11162,98.17739,98.17505
2014-01-07 17:26:29.719,98.13369,167,7,471,98.13587,98.15642
2014-01-07 17:31:29.719,98.07386,874,2,10126,98.07696,98.07429
2014-01-07 17:36:29.719,98.01066,1723,5,8464,98.01397,98.01427
2014-01-07 17:41:29.719,98.05673,961,6,4625,98.05459,98.05297
2014-01-07 17:46:29.719,97.95305,165,4,165,97.95813,98.01359
2014-01-07 17:51:29.719,98.07742,1151,1,3478,98.07146,98.07704
2014-01-07 17:56:29.719,98.01542,1160,3,2171,98.01822,98.02001
2014-01-07 18:01:29.719,98.08849,727,2,0,98.08498,98.02001
2014-01-07 18:06:29.719,98.08849,727,0,3990,98.08832,98.08839
2014-01-07 18:11:29.719,98.01235,113,4,2676,98.01615,98.01764
2014-01-07 18:16:29.719,97.93055,3412,4,6164,97.93483,97.93254
2014-01-07 18:21:29.719,97.80759,1273,2,1738,97.81395,97.82678
2014-01-07 18:26:29.719,97.908,1627,2,6137,97.9033,97.90666
2014-01-07 18:31:29.719,97.88069,82,4,721,97.88182,97.88854
2014-01-07 18:36:29.719,97.85314,385,2,385,97.85458,97.85733
2014-01-07 18:41:29.719,97.91889,1553,1,0,97.91567,97.85733
2014-01-07 18:46:29.719,97.91889,1553,0,1725,97.91873,97.91885
2014-01-07 18:51:29.719,97.87399,4777,3,4777,97.87623,97.87479
2014-01-07 18:56:29.719,97.79226,191,1,4817,97.79646,97.79623
2014-01-07 19:01:29.719,97.76656,5,5,2574,97.76805,97.76921
2014-01-07 19:06:29.719,97.5951,1045,5,1197,97.60375,97.61349
2014-01-07 19:11:29.719,97.61609,1293,2,1293,97.61548,97.61597
2014-01-07 19:16:29.719,97.68687,955,1,1531,97.68331,97.68386
2014-01-07 19:21:29.719,97.66303,4313,3,6120,97.66404,97.66329
2014-01-07 19:26:29.719,97.77332,122,3,2233,97.76786,97.75991
2014-01-07 19:31:29.719,97.83743,1430,3,1430,97.83396,97.8311
2014-01-07 19:36:29.719,97.89676,534,1,5505,97.89362,97.89585
2014-01-07 19:41:29.719,98.03288,2120,5,12788,98.02591,98.02995
2014-01-07 19:46:29.719,98.18763,1291,10,10647,98.17954,98.17851
2014-01-07 19:51:29.719,98.22076,5736,5,5772,98.2187,98.21699
2014-01-07 19:56:29.719,98.22547,849,2,4522,98.22513,98.22492
2014-01-07 20:01:29.719,98.12693,2053,5,7344,98.13184,98.13005
2014-01-07 20:06:29.719,98.125,2124,6,4644,98.12534,98.12538
2014-01-07 20:11:29.719,98.14839,2263,5,4561,98.14724,98.14719
2014-01-07 20:16:29.719,98.04667,1468,4,1468,98.0517,98.06083
2014-01-07 20:21:29.719,97.96843,430,1,732,97.97259,97.97808
2014-01-07 20:26:29.719,97.97245,2980,3,3223,97.97246,97.97252
2014-01-07 20:31:29.719,98.05514,2688,2,6648,98.051,98.05316
2014-01-07 20:36:29.719,98.06391,1157,6,4213,98.06326,98.0631
2014-01-07 20:41:29.719,98.09174,14,2,4214,98.09032,98.09027
2014-01-07 20:46:29.719,98.09024,71,7,71,98.09025,98.09027
2014-01-07 20:51:29.719,98.21171,4912,1,4912,98.20564,98.21135
2014-01-07 20:56:29.719,98.1798,1363,1,5500,98.18109,98.18115
2014-01-07 21:01:29.719,98.16748,2369,6,7450,98.16816,98.16799
2014-01-07 21:06:29.719,98.11163,183,5,1549,98.11446,98.1229
2014-01-07 21:11:29.719,98.15446,1056,2,1867,98.15246,98.15291
